code,date,text,value
INTC,20140527,intel to make mobile chip with china s rockchip,0
INTC,20140523,update apple google intel adobe to pay mln to settle hiring lawsuit,1
INTC,20140522,russian vanity project lose lustre,0
INTC,20140518,exclusive intel ceo promise broadwell pc on shelf for holiday,1
INTC,20140517,intel s ceo look to hobbyist for wearable innovation,1
INTC,20140514,intel trim marketing staff ahead of new chief s arrival,1
INTC,20140506,eu court to rule june on intel challenge to bln eu fine,1
INTC,20140505,worker exposed to chemical leak at intel plant in arizona,1
INTC,20140505,seven worker exposed in hazmat situation at intel plant in arizona,0
INTC,20140505,intel hire staple executive to shake up marketing,0
INTC,20140505,update intel hire staple executive to shake up marketing,0
INTC,20140505,intel hire ex staple exec to head up marketing,0
INTC,20140505,intel submits plan for nearly bln israel chip plant upgrade,0
INTC,20140430,intel submits plan to upgrade israeli chip plant,1
INTC,20140415,intel s quarterly net beat street ceo talk up tablet,1
INTC,20140415,global market ukraine worry weigh on global share drive up bond,0
INTC,20140415,u stock wall st end higher a blue chip rally intel up late,0
INTC,20140415,intel s first quarter net profit fall a pc market shrink,0
INTC,20140411,exclusive microsoft apple diverge on bankrolling big patent buyer,1
INTC,20140410,heartbleed computer bug threat spread to firewall and beyond,0
INTC,20140407,intel adjusts financial reporting to reflect mobile gadget,1
INTC,20140404,market chatter corporate finance press digest,0
INTC,20140403,globalfoundries edge out intel for ibm chip making business wsj,1
INTC,20140331,intel invested million to buy percent of cloudera,1
INTC,20140327,swedish eye tracking technology firm tobii plan ipo report,1
INTC,20140327,deal of the day merger and acquisition,0
INTC,20140327,intel take significant stake in big data startup cloudera,0
INTC,20140327,update intel take significant stake in big data startup cloudera,0
INTC,20140327,intel take stake in big data startup cloudera,0
INTC,20140326,intel widens agreement to manufacture chip for altera,1
INTC,20140326,intel and altera widen chip manufacturing agreement,0
INTC,20140320,update britain s arm target percent of server chip design market by,1
INTC,20140313,intel lead on conflict mineral help challenge other firm,1
INTC,20140311,blackstone buy most of accuvant valuing firm at about mln,0
INTC,20140310,update chinese state owned firm offer to buy chipmaker montage,0
INTC,20140223,update alcatel to stay out of telecom price war ink intel deal,1
INTC,20140223,alcatel vow to stay out of telecom gear price war sign intel deal,0
INTC,20140218,intel aim to boost corporate demand with high end server chip,1
INTC,20140203,intel tightens executive pay a pc demand slows,1
INTC,20140130,update qualcomm say year on track focus on china,0
INTC,20140128,update facebook cite progress on low power server technology,1
INTC,20140128,facebook eye option for low power server technology,0
INTC,20140128,stmicro s fourth quarter revenue stagnates,0
INTC,20140126,intel expects to make decision this year on next new chip plant,1
INTC,20140121,analysis verizon deal may push u s cable to offer online tv service,1
INTC,20140121,update chipmaker amd forecast revenue below estimate,0
INTC,20140120,india morning call global market,1
INTC,20140117,intel to reduce global workforce by five percent in,1
INTC,20140117,u stock s p nasdaq end down with intel ge dow gain,0
INTC,20140117,global market wall st end mostly lower on earnings dollar hit week high,0
INTC,20140117,u stock snapshot s p nasdaq end lower on intel and ge result,0
INTC,20140117,global market wall st stock fall on earnings dollar hit week high,0
INTC,20140117,brief intel to reduce workforce by percent in spokesman,0
INTC,20140117,u stock intel drag s p nasdaq down amex visa lift dow,0
INTC,20140117,global market stock flat a earnings disappoint wall st dollar hit week high,0
INTC,20140117,intel give lukewarm revenue forecast share fall,0
INTC,20140116,u stock dow s p dip after bond trading bite bank profit,1
INTC,20140116,update intel give lukewarm revenue forecast share fall,0
INTC,20140116,u stock dow s p end down bond trading bite bank profit,0
INTC,20140116,brief intel share down pct following result,0
INTC,20140116,intel th quarter revenue exceeds expectation,0
INTC,20140116,rpt update tsmc forecast upbeat on mobile and margin,0
INTC,20140115,intel launch marketing campaign aimed at cloud,1
INTC,20140114,intel shelf cutting edge arizona chip factory,1
INTC,20140114,intel not opening new chip factory heralded by obama,0
INTC,20140114,u stock wall st advance boosted by data and earnings,0
INTC,20140114,u stock wall st rebound boosted by data and earnings,0
INTC,20140107,john mcafee glad intel dropping name from security software,1
INTC,20140107,intel show off wearable gadget a chipmaker expands beyond pc,0
INTC,20140107,intel show off wearable gadget a chipmaker expands beyond pc,0
INTC,20131212,barcelona strike sponsorship deal with intel,1
INTC,20131212,update soccer barcelona strike sponsorship deal with intel,0
INTC,20131212,soccer barcelona strike sponsorship deal with intel,0
INTC,20131206,u stock wall st jump on job dow s p end lower for the week,1
INTC,20131126,rpt fitch affirms intel s rating at a outlook stable,1
INTC,20131126,intel want million for internet tv service bloomberg,0
INTC,20131126,intel want million for internet tv service bloomberg,0
INTC,20131122,research alert intel nomura raise target price to from,1
INTC,20131122,intel share drop a wall street question mobile growth,0
INTC,20131122,intel share drop a wall street question mobile growth,0
INTC,20131121,intel ceo say contract manufacturing business to expand,1
INTC,20131121,intel s ceo ha big plan for foundry business,0
INTC,20131121,brief jaguar land rover form collaboration with intel for vehicle infotainment,0
INTC,20131120,insight for intel hollywood dream prove a leap too far,1
INTC,20131112,stock news u trader eye later term intel call option,1
INTC,20131106,rpt intel creates new business division for connected gadget,1
INTC,20131030,intel looking to exit tv project in talk with verizon,1
INTC,20131030,intel looking to exit tv business report,0
INTC,20131023,intel s dadi perlmutter to step down in february,1
INTC,20131023,broadcom other u s chipmakers leave investor wanting more,0
INTC,20131023,wrapup broadcom other u s chipmakers leave investor wanting more,0
INTC,20131016,u stock wall st jump pct a debt ceiling deal seems near,1
INTC,20131016,u stock wall street jump pct in hope of debt ceiling deal,0
INTC,20131015,update intel report mixed quarter delay cutting edge chip,1
INTC,20131015,u stock wall st end lower future fall after fitch rating move,0
INTC,20131015,u stock wall st end down with debt deal elusive intel up late,0
INTC,20131009,ge partner with at t cisco intel for industrial internet,1
INTC,20131008,fab time taiwan s tsmc think big in micro chip race,1
INTC,20131008,intel talk up chip for growing wave of connected gadget,0
INTC,20130913,u stock wall st end up dow post best weekly gain since jan,1
INTC,20130913,u stock wall st drift higher with eye on fed,0
INTC,20130913,market pulse intel gsv capital prana galena united natural food,0
INTC,20130913,u stock wall st set to rise at open after data,0
INTC,20130913,u stock future little changed ahead of data flurry,0
INTC,20130913,u stock future little changed ahead of data flurry,0
INTC,20130910,intel prepares ultra small chip for dick tracy style gadget,1
INTC,20130823,intel medium open office in la new york in tv push,1
INTC,20130819,u stock s p dow flat but nasdaq rise on tech stock,1
INTC,20130819,top mcafee official named to u s homeland security cyber post,0
INTC,20130819,top mcafee official named to u s homeland security cyber post,0
INTC,20130819,u stock wall street little changed but tech lift nasdaq,0
INTC,20130815,ibm say will buy trusteer source say paying close to bln,0
INTC,20130722,intel to launch low power version of powerful server chip,1
INTC,20130718,u stock dow s p end at all time high on earnings bernanke,1
INTC,20130718,u stock dow s p end at record high on earnings bernanke,0
INTC,20130718,u stock dow s p hit record high on earnings and bernanke,0
INTC,20130718,u stock earnings lift dow s p to fresh high,0
INTC,20130718,u stock wall st to open little changed a earnings roll out,0
INTC,20130718,u stock future flat eye on bernanke morgan stanley jump,0
INTC,20130718,u stock future mixed a earnings bernanke in view,0
INTC,20130718,update tsmc say shift to cheaper smartphones to support chip sale growth,0
INTC,20130718,global market asian share fall on china intel dollar rise after bernanke,0
INTC,20130717,intel cut revenue forecast a pc industry sag,1
INTC,20130717,u stock wall st get a lift from bernanke s flexible fed view,0
INTC,20130717,intel s second quarter revenue miss expectation,0
INTC,20130708,u stock dow s p advance before alcoa open earnings season,1
INTC,20130629,gas leak at intel arizona plant sickens sends to hospital,1
INTC,20130628,intel s new ceo focused on mobile chip cautious on tv,1
INTC,20130628,intel executive see focus on atom mobile chip,0
INTC,20130620,john mcafee resurfaces a ranting video star mock mcafee software,0
INTC,20130620,refile john mcafee resurfaces a ranting video star mock mcafee software,0
INTC,20130619,reuters summit arm see strength in number against intel nvidia,0
INTC,20130605,brief mcafee extends tender offer for stonesoft share,1
INTC,20130604,intel see tablet chip effort paying off this year,1
INTC,20130603,update samsung unveils first android tablet using intel chip,1
INTC,20130530,rpt update intel score major win in new samsung galaxy tablet source,1
INTC,20130528,st ericsson sell gps business to intel,1
INTC,20130521,update intel ceo shake up unit creates new device group,1
INTC,20130521,intel ceo shake up division creates new device unit source,0
INTC,20130521,intel ceo shake up division creates new device unit source,0
