company,date,time
Alphabet Inc Class C (GOOG),2016-01-15,Friendly no more: Trump  Cruz erupt in bitter fight at Republican debate
Alphabet Inc Class C (GOOG),2016-01-14,EU privacy regulators to meet February 2 on EU-U.S. data transfers
Alphabet Inc Class C (GOOG),2016-01-14,Google self-driving exec says needs proposals to share research 
Alphabet Inc Class C (GOOG),2016-01-14,U.S. regulators could waive some safety rules for self-driving cars
Alphabet Inc Class C (GOOG),2016-01-14,Zimbabwe presidency dismisses Mugabe heart attack rumor
Alphabet Inc Class C (GOOG),2016-01-13,Slowing auto market puts GM and Ford to the test
Alphabet Inc Class C (GOOG),2016-01-13,Google creates virtual reality arm  names key executive to run it
Alphabet Inc Class C (GOOG),2016-01-13,Obama administration to announce efforts to boost self-driving cars
Alphabet Inc Class C (GOOG),2016-01-12,Google will add more partners for self-driving cars: exec
Alphabet Inc Class C (GOOG),2016-01-12,Murdoch  Hall engagement sparks mockery on social media
Alphabet Inc Class C (GOOG),2016-01-05,Ford will expand self-driving test car fleet to 30
Alphabet Inc Class C (GOOG),2015-12-31,BBC reports own websites hit by cyber attack
Alphabet Inc Class C (GOOG),2016-03-14,Smartphones not so smart with urgent medical questions
Alphabet Inc Class C (GOOG),2016-03-14,Apple  McDonald's  Google and IKEA to face EU lawmakers over tax deals
Alphabet Inc Class C (GOOG),2016-03-13,Striking back against the machine: Korean Go player beats Google program
Alphabet Inc Class C (GOOG),2016-03-12,Britain to test driverless cars on motorways from next year
Alphabet Inc Class C (GOOG),2016-03-12,Google AI program wins third straight match to take Go series
Alphabet Inc Class C (GOOG),2016-03-12,Special Report: The final days and deals of Aubrey McClendon
Alphabet Inc Class C (GOOG),2016-03-11,U.S. says legal hurdles remain to deployment of self-driving cars
Alphabet Inc Class C (GOOG),2016-03-11,GM buys Cruise Automation to speed self-driving car strategy
Alphabet Inc Class C (GOOG),2016-03-10,Apple 'raised technological barriers' to stop warrant in iPhone case: U.S. government
Alphabet Inc Class C (GOOG),2016-03-10,U.S. plan to relinquish Internet domain control moves forward
Alphabet Inc Class C (GOOG),2015-11-03,Tesla's bullish production outlook drives stock higher
Alphabet Inc Class C (GOOG),2015-10-02,Bye bye Google  hello Alphabet
Alphabet Inc Class C (GOOG),2015-08-20,Howard Buffett bets on hydropower to rebuild eastern Congo
Alphabet Inc Class C (GOOG),2015-08-11,U.S. stocks fall broadly  as China sparks sell-off with yuan devaluation
Alphabet Inc Class C (GOOG),2015-08-11,U.S. stocks lower at close of trade; Dow Jones Industrial Average down 1.21%
Alphabet Inc Class C (GOOG),2015-07-29,A fresh Start: Microsoft's Windows 10 wins plaudits
Alphabet Inc Class C (GOOG),2015-07-17,U.S. stocks mixed as NASDAQ surges to record-high  while Dow cools off
Alphabet Inc Class C (GOOG),2015-07-17,U.S. stocks mixed at close of trade; Dow Jones Industrial Average down 0.19%
Alphabet Inc Class C (GOOG),2015-05-08,German carmakers may need help to bid for Nokia's high-tech maps
Alphabet Inc Class C (GOOG),2015-04-16,Yahoo and Facebook shares outperform Google in Frankfurt
Alphabet Inc Class C (GOOG),2015-04-15,China's Huawei shows smartphone credentials with P8 launch
Alphabet Inc Class C (GOOG),2015-04-15,Exclusive: Six percent of U.S. adults plan to buy Apple Watch - Reuters/Ipsos poll
Alphabet Inc Class C (GOOG),2015-04-14,EU to announce antitrust moves against Google on Wednesday: papers
Alphabet Inc Class C (GOOG),2015-04-14,Rocket startup unveils battery-powered engine for small satellite launches
Alphabet Inc Class C (GOOG),2015-04-14,'Slicing and dicing': How some U.S. firms could win big in 2016 elections
Alphabet Inc Class C (GOOG),2015-04-14,China's cyber laws could saddle firms with redundant data centers: U.S. lobby
Alphabet Inc Class C (GOOG),2015-04-14,Opera Software targets 350 million mobile browser users in 2017
Alphabet Inc Class C (GOOG),2015-04-14,Google Malaysia service disrupted by hackers
Alphabet Inc Class C (GOOG),2015-04-13,Global business groups urge China to suspend bank IT rules
Alphabet Inc Class C (GOOG),2015-04-13,EU's Oettinger expects decision on Google case in next few days
Alphabet Inc Class C (GOOG),2015-04-13,Clinton wins high marks for social-media launch
Alphabet Inc Class C (GOOG),2015-04-10,Apple in talks with musicians for exclusive streaming deals: Bloomberg
Alphabet Inc Class C (GOOG),2015-04-10,Backlogged orders as shoppers get close-up look at Apple Watch
Alphabet Inc Class C (GOOG),2015-04-10,In China  knock-off Apple Watches have their own fans
Alphabet Inc Class C (GOOG),2015-04-09,Court questions Google on patent values in Microsoft case
Alphabet Inc Class C (GOOG),2015-04-09,Google anti-trust foes see friend in new EU competition chief
Alphabet Inc Class C (GOOG),2015-04-08,Apple faces local battles as it prepares global payments push
Alphabet Inc Class C (GOOG),2015-04-08,Hillary Clinton hires Google executive as tech chief
Alphabet Inc Class C (GOOG),2015-04-08,Apple Watch sleek and stylish but not for everyone  reviewers say
Alphabet Inc Class C (GOOG),2015-04-08,3D virtual objects that can be touched and felt
Alphabet Inc Class C (GOOG),2015-04-02,China's Alibaba finance arm  Xiaomi partner in wearable payments
Alphabet Inc Class C (GOOG),2015-04-02,Orange must consider all options for Dailymotion: Macron
Alphabet Inc Class C (GOOG),2015-04-02,China Internet authority denounces Google certificate rejection
Alphabet Inc Class C (GOOG),2015-04-01,EU lays groundwork to file antitrust charges against Google: WSJ
Alphabet Inc Class C (GOOG),2015-04-01,GoDaddy shares soar in debut as investors buy into revamp
Alphabet Inc Class C (GOOG),2015-04-01,GoDaddy IPO values company at $4.5 billion
Alphabet Inc Class C (GOOG),2015-03-31,Honda to test self-driving prototypes at former U.S. naval base
Alphabet Inc Class C (GOOG),2015-03-31,China to delay bank tech restrictions  U.S. Treasury official says
Alphabet Inc Class C (GOOG),2015-03-30,Hyundai Motor aims to have autonomous driving tech on market in 2020
Alphabet Inc Class C (GOOG),2015-03-30,Cuba aims to ramp up Internet access: U.S. State Department official
Alphabet Inc Class C (GOOG),2015-04-07,Vivendi in exclusive talks to buy Orange's Dailymotion
Alphabet Inc Class C (GOOG),2015-04-07,Turkish academics to fight Twitter and Facebook ban in court  
Alphabet Inc Class C (GOOG),2015-04-07,Groups urge FTC to investigate YouTube kids video app
Alphabet Inc Class C (GOOG),2015-04-06,'Green' political donor vows climate agenda push in 2016 U.S. race
Alphabet Inc Class C (GOOG),2015-04-06,Twitter complies with Turkey's request  ban lifted
Alphabet Inc Class C (GOOG),2015-04-06,Hollywood studios defeat animators' hiring lawsuit
Alphabet Inc Class C (GOOG),2015-04-03,Mozilla to also reject Chinese Internet body's certificates
Alphabet Inc Class C (GOOG),2015-04-02,Online food ordering service Tapingo raises $22 million
Alphabet Inc Class C (GOOG),2015-04-02,Microsoft brings document scanner app to iPhones  Android
Alphabet Inc Class C (GOOG),2015-04-02,Silicon Valley start-up targets atypical market: the elderly
Alphabet Inc Class C (GOOG),2015-03-24,Google poaches Morgan Stanley's CFO
Alphabet Inc Class C (GOOG),2015-03-24,Wall Street down for second straight day; energy weak
Alphabet Inc Class C (GOOG),2015-03-24,U.S. stocks down in spite of strong consumer price figures
Alphabet Inc Class C (GOOG),2015-03-24,Robot racing sparks scientific enthusiasm in U.S. students
Alphabet Inc Class C (GOOG),2015-03-24,India's top court ditches 'Facebook' arrest rules
Alphabet Inc Class C (GOOG),2015-03-24,Battle for African Internet users stirs freedom fears
Alphabet Inc Class C (GOOG),2015-03-24,Swiss competition body approves Swisscom online directory merger
Alphabet Inc Class C (GOOG),2015-03-24,Online video site Vessel bets fans will pay for early access
Alphabet Inc Class C (GOOG),2015-03-23,Amazon's Twitch says its site may have been hacked
Alphabet Inc Class C (GOOG),2015-03-23,Italy prosecutors wrap up tax probe into Apple: sources
Alphabet Inc Class C (GOOG),2016-02-10,Twitter results need to wow to reassure investors
Alphabet Inc Class C (GOOG),2016-02-09,Exclusive: In boost to self-driving cars  U.S. tells Google computers can qualify as drivers
Alphabet Inc Class C (GOOG),2016-02-09,Google CEO Pichai receives stock grant worth about $199 million
Alphabet Inc Class C (GOOG),2016-02-06,German competition watchdog wants 'big data' hoards considered in merger probes: paper
Alphabet Inc Class C (GOOG),2016-02-05,U.S.  Britain consider letting spy agencies  police seek email  chat data from companies
Alphabet Inc Class C (GOOG),2016-02-05,Twitter suspends over 125 000 accounts for 'promoting terrorist acts'
Alphabet Inc Class C (GOOG),2016-02-05,LinkedIn sheds $11 billion in value on stock's worst day since debut
Alphabet Inc Class C (GOOG),2016-02-05,Showdown in Europe over privacy has U.S. firms ducking for cover
Alphabet Inc Class C (GOOG),2016-02-04,LinkedIn forecasts weak first-quarter profit  shares plunge
Alphabet Inc Class C (GOOG),2016-02-04,EU watchdog says needs time to study data deal with United States
Alphabet Inc Class C (GOOG),2015-03-23,British banking body calls for supervision of tech challengers
Alphabet Inc Class C (GOOG),2015-03-23,Online ad revenue at risk in war on 'click fraud' 
Alphabet Inc Class C (GOOG),2015-03-20,'We only have one home': Pharrell Williams urges action on climate change
Alphabet Inc Class C (GOOG),2015-03-20,Luxury brands hedge their bets with smartwatches
Alphabet Inc Class C (GOOG),2015-03-20,Founder Wang takes over as CEO as Taiwan's HTC seeks turnaround
Alphabet Inc Class C (GOOG),2015-03-19,Confidential FTC report found Google anticompetitive tactics: WSJ
Alphabet Inc Class C (GOOG),2015-03-19,Tag Heuer  Intel challenge Apple with Android smartwatch
Alphabet Inc Class C (GOOG),2015-03-19,Branson says Virgin working on electric cars: Bloomberg TV
Alphabet Inc Class C (GOOG),2015-03-19,EU joins U.S. to try to stop China's new technology rules
Alphabet Inc Class C (GOOG),2015-03-19,French comedian fined for anti-Semitic jibe
Alphabet Inc Class C (GOOG),2015-03-16,Kleiner partner Mary Meeker says firm didn't discriminate
Alphabet Inc Class C (GOOG),2015-03-16,Uber CFO Brent Callinicos steps down
Alphabet Inc Class C (GOOG),2015-03-13,Exclusive: Apple Watch not on shopping list for 69 percent of Americans: Reuters poll
Alphabet Inc Class C (GOOG),2015-03-13,Woman in Silicon Valley bias suit faces tough jury questions
Alphabet Inc Class C (GOOG),2015-03-13,Woman in Silicon Valley bias suit faces tough jury questions
Alphabet Inc Class C (GOOG),2015-03-13,Google to open first UK 'garage' to fix small firms' web problems
Alphabet Inc Class C (GOOG),2015-03-13,Weak euro to help European companies  force U.S. rivals to adapt
Alphabet Inc Class C (GOOG),2015-03-13,EU ministers to give more power to pan-European data protection body
Alphabet Inc Class C (GOOG),2015-03-13,Exclusive: Microsoft's digital assistant to head to Android  Apple devices
Alphabet Inc Class C (GOOG),2015-03-12,After first lab-grown burger  test-tube chicken is next on menu
Alphabet Inc Class C (GOOG),2015-03-27,Valeo's self-driving car systems learn from Safran drones
Alphabet Inc Class C (GOOG),2015-03-27,Testing of software adds to urgency in race for driverless cars
Alphabet Inc Class C (GOOG),2015-03-26,Amid trial  Kleiner Perkins recruits next generation of partners
Alphabet Inc Class C (GOOG),2015-03-26,Google to pay CFO Porat more than $70 million in two years
Alphabet Inc Class C (GOOG),2015-03-26,Verizon's online video service revenue may depend on ads: CFO
Alphabet Inc Class C (GOOG),2015-03-25,U.S. jury says Motorola infringed one Intellectual Ventures patent
Alphabet Inc Class C (GOOG),2015-03-25,FTC says regrets release of documents on Google probe
Alphabet Inc Class C (GOOG),2015-03-25,Facebook brings apps  businesses to Messenger service
Alphabet Inc Class C (GOOG),2015-03-25,EU plans to tackle online barriers in digital single market
Alphabet Inc Class C (GOOG),2015-03-24,Silicon Valley gender trial enters final stages
Alphabet Inc Class C (GOOG),2015-03-12,Target pressured on wages by group with focus but little to spend   
Alphabet Inc Class C (GOOG),2015-03-12,China's SAIC Motor  Alibaba to invest $160 million in Internet-connected cars
Alphabet Inc Class C (GOOG),2015-03-12,France's low-cost telco Iliad aims to raise operating profit by 10 percent
Alphabet Inc Class C (GOOG),2015-03-11,Uber  Lyft rebuffed in bids to deem drivers independent contractors
Alphabet Inc Class C (GOOG),2015-03-11,Indian firms could get boost from Google  Alibaba
Alphabet Inc Class C (GOOG),2015-03-11,Rocket Internet-backed Helpling expands in Asia  Mideast
Alphabet Inc Class C (GOOG),2015-03-11,DreamWorks  AwesomenessTV to make original shows for Verizon
Alphabet Inc Class C (GOOG),2015-03-02,Wall St. rallies; Nasdaq hits highest level since 2000 
Alphabet Inc Class C (GOOG),2015-01-29,Why Are Amazon Shares Surging? 
Alphabet Inc Class C (GOOG),2015-01-29,Google fourth-quarter revenue misses Wall Street target
Alphabet Inc Class C (GOOG),2014-11-28,Germany backs Blackberry's purchase of Secusmart
Alphabet Inc Class C (GOOG),2014-10-30,Lenovo closes $2.91 billion acquisition of Motorola unit from Google
Alphabet Inc Class C (GOOG),2014-10-28,Apple CEO fires back as retailers block Pay
Alphabet Inc Class C (GOOG),2014-10-23,Russia's Yandex brightens 2014 revenue outlook
Alphabet Inc Class C (GOOG),2014-10-21,China-backed hackers target Apple's iCloud users: blog
Alphabet Inc Class C (GOOG),2014-10-16,Google's revenue falls short despite curbing price declines
Alphabet Inc Class C (GOOG),2014-10-16,Twitter lets users stream music  audio via SoundCloud tie-up
Alphabet Inc Class C (GOOG),2014-10-16,Apple's new iPads sport modest upgrades but short on 'wow'
Alphabet Inc Class C (GOOG),2014-10-07,Twitter sues U.S. Justice Department for right to reveal surveillance requests
Alphabet Inc Class C (GOOG),2014-10-06,Facebook's WhatsApp acquisition now has price tag of $22 billion
Alphabet Inc Class C (GOOG),2014-09-29,Lenovo says $2.1 billion IBM x86 server deal to close on Wednesday
Alphabet Inc Class C (GOOG),2014-09-24,New 'Bash' software bug may pose bigger threat than 'Heartbleed'
Alphabet Inc Class C (GOOG),2014-09-12,Wall St. declines with energy  ends five-week string of gains
Alphabet Inc Class C (GOOG),2014-09-12,EBay shares backtrack after it dismisses talk of Google stake
Alphabet Inc Class C (GOOG),2014-09-03,Google's Calico  AbbVie forge deal against diseases of aging
Alphabet Inc Class C (GOOG),2014-08-13,Amazon.com takes on PayPal  Square with credit card reader
Alphabet Inc Class C (GOOG),2014-08-05,BlackBerry closes chapter on restructuring process : internal memo
